order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD183167,ID0282852911,2019-06-17,Bakers,"[('pearTV', 2), ('Olivia x460', 1)]",13845,68.48,-37.800866,145.0082393,0,13913.48,Winter,True,1.5303,"don't expect much you aren't going to get something new you aren't going to get something perfect but you get what you pay for. a cheap, affordable s9+. yes, this device supports wi-fi calling for t-mobile. mine did. insert the chip and it will update with the feature.",True
ORD113541,ID0443299469,2019-11-27,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Lucent 330S', 1)]",10295,74.23,-37.8110588,145.0010268,5,7645.73,Spring,False,0.5232,"great price i purchased the phone for my son for christmas. he loves it, on it 24/7.so far he has know complaints.",True
ORD435481,ID1132069623,2019-02-08,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",25720,66.03,-37.81412260000001,144.9444126,15,21928.03,Summer,False,0.2839,speaker could be better qualty,False
ORD153936,ID1560149438,2019-11-04,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",14130,103.31,-37.8163425,144.9373093,10,31816.16,Spring,True,0.9505,great phone for the price. my mom is happy. awesome! i only wish that the ring was a bit louder.,True
ORD256544,ID2005895253,2019-01-16,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",13215,84.82,-37.8020981,144.9657009,0,13299.82,Summer,False,1.8673,great phone. get sim from sprint service store. great phone. came in great shape. don't try to get a sim by calling sprint. goto a sprint store with a service center.now that i have the sim. works great.love this phone.,False
ORD496730,ID0443530293,2019-07-05,Bakers,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1)]",9275,65.48,-37.8154393,145.0045007,25,7021.73,Winter,False,1.0157,four stars best phone new decent phone used,True
ORD485728,ID6197664539,2019-01-16,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",23880,105.04,-37.8088151,144.92585780000005,0,23985.04,Summer,True,1.9142,we bought one for my wife and my mother-in-law and they both love it. very easy to use.,True
ORD361635,ID1545444105,2019-12-24,Thompson,"[('pearTV', 2), ('Thunder line', 1)]",14800,106.61,-37.7940869,144.947129,5,14166.61,Summer,True,2.069,no issues here! it works and is in good condition! definitely worth it.,True
ORD457971,ID1283634767,2019-06-17,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 1)]",11290,66.43,-37.8014523,144.95822130000005,0,11356.43,Winter,True,1.5882,"cpu and battery life the worst i've ever seen! the worst phone ever, cpu performance is the worst of any other phone, especially compared to the alcon. the battery life is about three to five hours compared to the alcon's fifteen hour battery life. would not recommend to anyone.",False
ORD319183,ID1964021897,2019-05-10,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,76.41,-37.8184535,144.9676462,10,3145.41,Autumn,True,0.1682,get it! great alcon. love how easy it was to set up.,False
ORD091259,ID0773059242,2019-06-11,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,76.49,-37.8113568,144.96943159999995,15,4904.49,Winter,True,0.8058,"excellent device, good condition excellent phone",True
ORD302575,ID3208518263,2019-12-19,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",8000,105.19,-37.8007619,144.9728253,25,6105.19,Summer,True,2.0059,very pleased the phone was for my son because he had broken his old one and i could only find one of that model with you... thank you😎,True
ORD492808,ID2190625301,2019-08-07,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",19690,79.07,-37.8094152,144.9637725,5,18784.57,winter,True,1.1412,five stars love it!!,True
ORD240676,ID4875110388,2019-02-07,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,61.72,-37.8017943,144.94938390000004,10,3171.22,Summer,True,1.228,phone not reading sim i can't believe this phone description say unlocked and my both companies can't work in it...i have no idea what's going on with this phone..,False
ORD114350,ID3207630505,2019-11-26,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Universe Note', 2)]",15625,82.82,-37.8082445,144.9464176,5,14926.57,Spring,True,0.4963,bad quality came defective.,False
ORD102139,ID0576820314,2019-07-11,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",26945,78.75,-37.8237721,144.9825385,15,22982.0,Winter,True,1.2792,five stars excellent,False
ORD291184,ID6167344373,2019-05-17,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 2)]",4405,64.69,-37.8128179,144.9679399,5,22536.94,Autumn,False,0.6585,"upgraded from a standard inferno tablet. better screen, a bit faster than standard inferno.",True
ORD444410,ID0282825801,2019-10-03,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Candle Inferno', 2)]",3235,106.62,-37.8012765,144.9491295,25,2532.87,Spring,False,1.2815,"must have! i love this phone!! the battery life on the note 3 is excellent, can go 2 days without a charge.",True
ORD197211,ID0575428709,2019-02-14,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,98.14,-37.8191399,144.9848481,5,9764.39,Summer,True,1.3465,five stars works good,True
ORD048173,ID0448076960,2019-03-12,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",9035,71.04,-37.799995,144.97402319999995,15,7750.79,Autumn,False,2.1075,i really like it .,True
ORD118183,ID3146808085,2019-09-22,thompson,"[('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",18760,98.57,-37.8122898,144.9903617,15,16044.57,Spring,True,0.4986,appreciate your loyal customers the phone meant my expectations...thank you. i'll buy another phone soon,True
ORD177246,ID0576834725,2019-12-18,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",22880,83.48,-37.8190015,144.985083,5,21819.48,Summer,True,1.3422,being able to use the product i pay for. the phone was locked and verizon would not unlock it. t-mobile is my carrier and they couldn't unlock the phone and they tried to get verizon to unlock it and they refused. sending it back. can't use a locked phone.,False
ORD494975,ID4744737610,2019-01-31,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,68.6,-37.8019615,144.97076130000005,15,6163.1,Summer,False,1.8546,i don't give this 1 star. false advertising. this phone was not a verizon unlocked phone as advertised. very upset. had to go without a phone because of this. big hassle.,False
ORD421787,ID0634783955,2019-12-07,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('iAssist Line', 1)]",23485,94.36,-37.8133334,144.9375814,0,7886.26,Summer,True,0.8376,doesn't it come with a pen??? where's my pen??? easiest set up and transfer ever. love the phone. just thought it came with the scribble gadget,True
ORD435347,ID4716795546,2019-01-31,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",8360,94.09,-37.8194003,144.95279019999995,10,7618.09,Summer,True,0.9022,this thing is great if you have internet and digico gold.,True
ORD406756,ID0588190422,2019-08-02,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('pearTV', 1)]",16175,63.37,-37.81518320000001,144.9713804,0,16238.37,Winter,False,0.4125,"goggle pixel , thumbs up! so far so good. i have only had it for a week. i am happy that it was easy to operate and set up. the pictures i have taken so far have excellent quality. glad i didn't pay close to a thousand dollars for the newer model. this work's just fine.",True
ORD408677,ID0168408598,2019-04-24,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",6405,66.97,-37.8120045,144.9602759,5,6151.72,Autumn,False,1.097,great phone great phone good condition had no trouble transferring my old phone.,True
ORD499923,ID6197211200,2019-24-11,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,104.85,-37.816818100000006,144.9318271,10,11849.85,Spring,True,1.4176,"an excellent device my note 5 arrived as advertised. white, 64gb, at&t model. it was advertised in ""good"" conditions. but had alot of small scratches on the screen.",True
ORD238942,ID5001030275,2019-06-08,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,61.41,-37.8113498,144.95224319999997,10,6271.41,Winter,True,0.4783,one star no sim card and this was not stated before i bought it.,False
ORD250528,ID2586245662,2019-05-18,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,64.54,-37.8177037,144.95081240000005,10,9748.54,Autumn,True,0.6496,"best phone.!!!!!!! bought 2 of these, so i have written my full review under public name ""chuck"". if you don't read it, just buy one and you won't be sorry.",True
ORD227892,ID4716795174,2019-03-10,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Thunder line', 1)]",20510,63.31,-37.81882870000001,144.95327949999995,5,19547.81,Autumn,False,0.8762,"super slippery sorry, this video is unsupported on this browser.  it slips on every surface. you might break it very soon if you don't give it extreme caution, or use a case. camera not works fine. depth map gets messy when picture is complicated - even when you take picture of tree. wifi constantly disconnecting.",False
ORD070213,ID0054398922,2019-03-03,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 2)]",11260,65.0,144.9463284,-37.801354,5,10762.0,Autumn,True,1.2617,usb port failed after 3 months i absolutely loved this phone until the usb port failed after 3 months.,False
ORD282414,ID4421481853,2019-04-14,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Olivia x460', 2)]",22440,83.29,-37.8036711,144.97304630000005,25,16913.29,Autumn,True,1.6895,"wonderfull it is an amazing phone, great deal. the resolution of the screen and the velocity of the phone is great. it does contain a protector so you shouldn't buy another one right away.",True
ORD058510,ID0711358620,2019-05-10,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Alcon 10', 2)]",25230,67.06,-37.80732,144.9582249,10,22774.06,Autumn,False,1.1479,"indestructible i got this phone less than a month ago and it's already been through the washer. threw it in a bowl of rice, plugged it in to charge after leaving it in the rice overnight and it still works perfectly. love the simplicity of the phone and how easy it is to navigate it.",True
ORD409545,ID1445473969,2019-01-19,Bakers,"[('pearTV', 2), ('iStream', 1), ('Lucent 330S', 2)]",15230,97.81,-37.82138270000001,144.98910569999995,25,11520.31,Summer,False,1.3773,five stars nice phone!,True
ORD462440,ID0247020726,2019-04-28,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('iAssist Line', 2)]",10900,79.46,-37.8129108,144.96909330000003,15,9344.46,Autumn,True,0.634,seems like a great buy i bought this for my daughter and she seems very pleased with it. we use ting as our phone service and it was super simple to set up.,True
ORD005273,ID0588236793,2019-05-04,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",18890,65.24,-37.8113124,144.973178,0,18955.24,Autumn,True,1.0157,"dont buy it not worth it! looks nice, but has very poor signal, battert dont last long like how it ""says"". -battery life is so poor-.. internet is bad!.. it freezes alot.. its so sad to say that my kycore hydro worked better than this junk!",False
ORD495324,ID2020813862,2019-07-10,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 2)]",15075,64.66,-37.81152410000001,144.9592206,10,13632.16,Summer,False,1.0763,"i am very glad that everything worked very well thank you for my smartphone . i am very glad that everything worked very well . thank you for your prompt delivery and excellent , high-quality goods!",True
ORD099994,ID2621587173,2019-04-16,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Alcon 10', 1), ('iStream', 2)]",14930,68.51,-37.8040814,145.00898059999997,10,13505.51,Autumn,False,1.3768,i bought this tab for my daughter's birthday.its got a good screen and sound for the price. i also play for the children's app freetime which is perfect for her.,True
ORD199032,ID6167191155,2019-03-19,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 2), ('iStream', 2)]",11175,78.78,-37.814639,144.9690426,5,15250.28,Autumn,True,0.4426,"lucentrola ex431g prepaid phone with double minutes (tracfone) i had to purchase 3.00 readers in order to read the qwerty keys! no notepad, alarms can't be set more than 2 hrs. but i only paid $7.99 and free shipping under gold and no tax",True
ORD366292,ID0634783915,2019-06-26,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,63.32,-37.8134217,144.93705690000004,5,9382.82,Winter,True,0.8844,no longer compatible. i received this phone yesterday. took it to the verizon corporate store today and was advised that this model is no longer compatible with verizon.,True
ORD385926,ID0581702957,2019-09-10,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,97.64,-37.81485960000001,144.92351340000005,10,18210.14,spring,True,2.0858,not fully unlocked! two different phone both said fully unlocked per digico/seller and both were tied to a different carrier..,False
ORD273834,ID2935371905,2019-07-31,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,81.58,-37.8250967,144.99174580000005,10,6291.58,Winter,False,1.7087,"buy used as good as new. a value like no other. i could have bought new of other than olivia for similar to the used. but nothing beats the aftermarket and support of the big co. reliable, effective, and value off the digico 2nds store.",True
ORD158691,ID1449496093,2019-10-04,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,81.32,-37.8239545,144.984625,0,4391.32,Spring,False,1.4536,i like everything except that it gets a little warm on ... i like everything except that it gets a little warm on heavy use,True
ORD005732,ID4313862232,2019-09-27,Bakers,"[('Universe Note', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",16100,87.15,-37.817893,144.9900038,5,15382.15,Spring,True,0.992,broken within a few weeks the screen on this phone stopped working within 6 weeks. seller would not allow a return. very disappointed,False
ORD199804,ID1725216487,2019-05-07,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 1)]",14545,69.92,-37.80238189999999,144.9622054,5,13887.67,Autumn,False,1.7563,a very good phone. worth the small price fast shipping. a very good phone. worth the small price.,True
ORD153677,ID2672585606,2019-06-16,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",13045,79.39,-37.79908010000001,144.9891289,15,11167.64,Winter,True,1.3284,five stars love my universe note!!,True
ORD202434,ID6167229079,2019-05-25,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('pearTV', 2)]",17230,64.58,-37.8211013,144.95527090000004,0,17294.58,Autumn,True,1.1834,"not happy with this purchase not happy with this purchase. item came with a cracked screen, i am currently in the process for a refund. shame this item was a waste of wait time.",False
ORD034671,ID0356632899,2019-06-26,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",7240,69.14,-37.8012603,144.9747488,25,6165.18,Winter,True,1.9831,"not actual phone this is not the same phone they sale in the store. i went to transfer my service over and they showed me the difference in my phone compared to the actual universe a10. im not sure what i just bought, but i'm going to return it and just pay full price at the store. i guess thats what i get for trying to get a deal.",False
ORD300512,ID0417274818,2019-08-20,thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 1), ('Toshika 750', 1)]",17780,65.43,-37.8162506,144.9877458,15,15178.43,Winter,False,0.9582,"five stars phone works very great, xp is always good in making of cell phone devices",True
ORD421351,ID0615176166,2019-10-23,Bakers,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2390,92.8,-37.8012914,144.9791324,10,5997.22,Spring,True,1.7158,"not what you think it is product is not for usa market. i was having problems so i contacted xp support. according to the imei, this device is intended to be sold and used in hong kong. very disappointing and dishonest.",False
ORD018169,ID3132397293,2019-09-01,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",17230,79.31,-37.807262,144.95908280000003,0,17309.31,Spring,False,1.2162,in love i totally love my phone... it's worth the price paid,True
ORD187672,ID2347007243,2019-08-27,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]",16370,61.84,-37.8179644,144.9460629,5,11519.52,Winter,True,0.5956,missing earphone box was opened and missing earphone from the box,False
ORD462038,ID2936341082,2019-07-10,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,73.99,-37.81861170000001,144.96779809999995,10,10288.99,autumn,True,0.1542,great buy it's great.....,True
ORD400044,ID3106293375,2019-01-01,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Universe Note', 1)]",22575,98.84,-37.8066559,144.93273349999996,0,22673.84,Summer,True,1.4276,"definitely recommend! shipped fast and on time. phone is amazing!! i don't like that there isn't removable storage, but other than that i'm in love with this phone!!",True
ORD339167,ID2457712025,2019-07-12,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Lucent 330S', 2)]",11710,69.52,-37.8037319,144.9797286,0,11779.52,Winter,False,1.5315,perfect tablet to take anywhere you go and lighter than my ipad.,True
ORD208094,ID0575524462,2019-04-21,Nickolson,"[('Thunder line', 2), ('Universe Note', 1)]",6900,65.06,-37.8210055,144.9825937,10,7094.06,Autumn,True,1.1779,beware not to loose your money bought this phone for someone as a gift outside of us- unfortunately it is not functional at all. this is really very bad choice buying this item . beware not to loose your money,False
ORD317561,ID0145220050,2019-07-20,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 2), ('iStream', 1)]",11145,65.41,-37.8170934,144.9570757,25,8424.16,Winter,True,1.0082,"great phone!! was debating whether to switch to alcon or not. so glad i didn't. good sized workable screen, stunning photos, and instinctive features/impressive responsiveness from os. haven't tried it, but also able to facetime.",True
ORD038424,ID0387152919,2019-03-21,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",5110,66.73,-37.7989484,144.9538956,0,5176.73,Autumn,False,1.6415,don't care much for it you have to purchase any apps that r used on daily basis,False
ORD434426,ID0400753521,2019-06-14,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 2)]",18300,68.94,-37.806265,144.9366029,10,16538.94,spring,False,1.1645,i was pleasantly surprised! it’s awesome so far,True
ORD431602,ID0847529413,2019-05-19,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,77.17,-37.8227277,144.9675125,10,10067.17,Autumn,True,0.4937,excellent. exact item what is described in specification.,True
ORD417201,ID0641023423,2019-06-03,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",7360,51.42,-37.806861100000006,144.9375695,25,5571.42,Winter,False,1.0567,dead after 42 days....ripoff. product is a failure. digico doesnt stand behind,False
ORD221021,ID0746912563,2019-10-26,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",13220,90.79,-37.8246131,144.982916,25,10005.79,Spring,True,1.3527,this phone does not work at all this the worst product i ever purchase its not working nor charging,False
ORD379924,ID5884356170,2019-12-28,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('pearTV', 1)]",28570,86.41,-37.8251392,144.9364483,25,21513.91,Summer,True,1.6727,el teléfono vino dañado el teléfono vino con un problema desde nuevo se orne de y apaga solo y la cámara frontal no se ve,False
ORD048269,ID4283908174,2019-08-01,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",7765,77.17,-37.8110237,145.0054885,5,7453.92,Winter,True,0.7983,it does what it's suppose to do great product.,True
ORD172961,ID1288940385,2019-11-10,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",12810,101.03,-37.8187,144.9531457,25,9708.53,Spring,True,0.8577,five stars very nice cellphone.,True
ORD099672,ID0247532480,2019-01-16,thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,69.93,-37.8175381,144.94997130000004,25,15129.93,Summer,False,0.5987,got an unbelievable deal!! the best part is having a library of books at my fingertips!! easy and simple to set up and great when i'm traveling!!,True
ORD111652,ID0373650768,2019-02-05,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('pearTV', 1)]",16605,86.7,-37.8090886,144.92914380000005,15,14200.95,Summer,True,1.6261,no es bueno este teléfono este teléfono es tan costoso y no es muy bueno cuando esta frío no me agarra carga porque dise que tiene humedad y cuando esta caliente tampoco dise que detecto una temperatura muy alta no es bueno no lo compren esta m.....da,False
ORD491385,ID1668523241,2019-02-15,Nickolson,"[('Thunder line', 2), ('iStream', 2)]",4660,89.34,-37.820351,144.9640389,10,4283.34,Summer,True,0.5226,great phone the phone is an upgrade for me. its not too big and its not too small. it does all the functions that i need and the battery last long.,True
ORD499119,ID0575524475,2019-11-04,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 1)]",27920,87.97,-37.8204811,144.9818467,15,23819.97,Spring,True,1.1809,crappy product this phone is already broken. headphone jack not working. bluetooth not working. i do not recommend this phone don't bye.,False
ORD354343,ID0250933642,2019-08-11,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Toshika 750', 2), ('iStream', 2)]",12250,71.32,-37.826093,145.0017336,5,11708.82,Winter,False,1.8809,"perfect! i replaced a olivia s4 perfect! i replaced a olivia s4, and i chose the note5 because it is a little bigger, and i like the built-in stylus. i really enjoy using it. i like having the 64gb.",True
ORD185197,ID6167441055,2019-02-24,Nickolson,"[('iStream', 1), ('Thunder line', 2), ('pearTV', 2)]",17130,94.19,-37.8123565,144.9624458,25,12941.69,Summer,True,0.9342,send fast thank you good phone,True
ORD036565,ID0616939377,01-10-2019,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,76.89,-37.8183275,144.9615248,10,3064.89,Spring,False,0.7064,great phone! checking compatibility for a project is your own responsibility. don't blame the manufacturer.,True
ORD040972,ID0560991962,2019-11-03,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",25350,101.63,-37.8211448,144.94743559999995,5,24184.13,Spring,True,0.9436,"perfect! nice phone,great camera !!!",True
ORD370337,ID3721159056,2019-06-01,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",11490,71.68,-37.81664129999999,145.01337869999998,25,8689.18,Winter,False,1.759,work great great quality!,True
ORD149459,ID1905004304,2019-04-11,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",29980,63.05,-37.8197302,144.96825230000005,25,22548.05,Autumn,False,0.1703,four stars good,True
ORD118891,ID0581710139,2019-06-12,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,83.03,-37.8050725,144.9277251,0,8213.03,Winter,True,1.9,five stars love it. thanks toshika,True
ORD387883,ID3065030523,2019-10-20,Bakers,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",17595,79.1,-37.8017564,144.9986517,5,16794.35,autumn,False,0.9653,perfect size and very responsive. i have 4 of them.,True
ORD417687,ID4283908173,2019-11-20,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Lucent 330S', 1)]",5850,103.21,-37.8110224,145.0051534,5,5660.71,Spring,True,0.88,loving it! so far i am loving this phone. only had it 2 days but very impressed. the battery life is outstanding. if you tried of alcons or olivia and want to try something new then i recommend this phone.,True
ORD153201,ID0575434451,2019-11-10,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 2)]",16930,80.26,-37.8196865,144.9852639,15,21946.02,Spring,False,1.387,great price. great price...got the run around with verizon on price. digico beat their price and availability. it was even shipped to my house on a sunday morning. i am very pleased!,True
ORD481618,ID2810279739,2019-06-04,Bakers,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2)]",6930,64.24,144.9882044,-37.8166516,0,6994.24,Winter,True,0.9648,phone is refurbished and in my case probably the screen ... phone is refurbished and in my case probably the screen because i dropped once after 3 days of having it and screen shattered do not buy buy it new.,False
ORD246161,ID0660546014,2019-12-02,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2), ('iStream', 2)]",12110,90.66,-37.811785,144.9887435,0,12200.66,Summer,True,0.6044,olivia convoy was very pleased with the phone i received and the price was great. glad i was able to find on line,True
ORD203774,ID6197211467,2019-09-07,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",10875,78.62,-37.8129576,144.933682,5,10409.87,Spring,False,1.1777,"<3 <3 <3 great price will buy again, fast phone works wonderful",True
ORD496180,ID6167266593,2019-06-01,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Thunder line', 1)]",19260,78.18,-37.8095468,144.9639783,25,18950.3,Winter,True,1.1201,instructions would be helpful. an instruction manual would have helped.,True
ORD342851,ID6167440949,2019-06-22,Nickolson,"[('iStream', 1), ('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",13280,62.09,-37.8162727,144.96395959999995,15,11350.09,Winter,False,0.5555,five stars the recipient was thrilled with it.,True
ORD354566,ID0844482569,2019-10-22,Thompson,"[('Olivia x460', 1), ('iStream', 1)]",1375,75.55,-37.82072470000001,144.94867549999995,0,1450.55,Spring,False,0.9073,"five stars love this phone, so easily to use. much better than s3 bigger screen for use.",True
ORD175303,ID0250933581,2019-06-23,Bakers,"[('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 2), ('pearTV', 1)]",28680,82.26,-37.8214892,145.0074476,10,25894.26,Winter,True,1.9142,"no scratch phone clean, easily activated.",True
ORD223207,ID4716795305,2019-11-02,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",32450,78.11,-37.8190736,144.9520816,25,24415.61,Spring,False,0.9455,great phone very pleased.. just like new. not altered or jail broken.,True
ORD426908,ID0202772784,2019-02-03,Bakers,"[('iStream', 1), ('iAssist Line', 1), ('Thunder line', 1)]",4555,62.84,-37.80743070000001,144.9340125,10,4162.34,Summer,False,1.288,i do not like the layout. i want to remove stuff from the screen and can't . i don't like some of the lock out features like playing songs for the kids. i do not like all the advertisements. i don't like the screen doesn't go dark when i want it to such as when music is playing. i liked the olivia,False
ORD202182,ID0129549424,2019-03-11,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",19820,68.13,144.9315798,-37.8093501,10,17906.13,Autumn,False,1.4115,"so good. enjoying the update from my old phone so far, so good. enjoying the update from my old phone, larger screen, added apps. good choice, i think.",True
ORD396842,ID0589420528,2019-04-06,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('pearTV', 2)]",21850,79.52,144.9725985,-37.8096936,0,21929.52,Autumn,True,1.0265,great phone works amazingly so far and is very fast. my only qualm is the low batter life compared to other phones of its caliber. other than that it's very fast and capable,True
ORD314406,ID0846546860,2019-03-19,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1)]",8535,76.64,-37.8200671,144.9686178,10,7758.14,Autumn,True,0.1833,great phone pulled the sim card out of my wife's phone and put it the new one. transferred all the info and was able to use it within hours of receiving it. no need to drive to att to get it working.,True
ORD419009,ID0163364684,2019-10-07,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 2)]",4615,74.79,-37.813680700000006,144.95353640000005,15,3997.54,Spring,True,0.5797,"best toshika android phone ever this phone is great, dual sim, great design, minimal factory installed options, and its a toshika, what else can you say, its fantastic. not my first toshika, i have a penchant for buying them, but this is the best so far.",True
ORD120426,ID6167489412,2019-10-25,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470,76.84,-37.8100277,144.95852309999995,15,3876.34,Spring,False,1.0495,five stars like new,True
